lag                  	value                
423                  	-0.0169924562198854  
424                  	-0.0136265745114007  
425                  	-0.0021787160675649  
426                  	0.0153481454130065   
427                  	0.0423505301914541   
428                  	0.0630988324303866   
429                  	0.0673374495085225   
430                  	0.0700767479496361   
431                  	0.0782767333484813   
432                  	0.0727280175522305   
433                  	0.0751074552926407   
434                  	0.0544194191737995   
435                  	0.0512315061485938   
436                  	0.0501833210614812   
437                  	0.0214406295157272   
438                  	0.0103049067080361   
439                  	0.00309027714499583  
440                  	0.0107936743951477   
441                  	0.0150564203913324   
442                  	0.0143732293501665   
443                  	0.0132682359465061   
444                  	0.0100775468259639   
445                  	0.00310089574482729  
446                  	0.00318707368140711  
447                  	-0.00920996839264146 
448                  	-0.0171871511922266  
449                  	-0.032556231026844   
450                  	-0.0405260356950992  
451                  	-0.0480765449440944  
452                  	-0.0575713541189042  
453                  	-0.0587583852483521  
454                  	-0.0667455014831919  
455                  	-0.0732729174222993  
456                  	-0.0767151719405139  
457                  	-0.0812454775658716  
458                  	-0.0893939870852709  
459                  	-0.0856601287833555  
460                  	-0.0864981083279779  
461                  	-0.0743063851089413  
462                  	-0.0638373750983677  
463                  	-0.049005436444724   
464                  	-0.0423292019796495  
465                  	-0.0414226772686635  
466                  	-0.0327346673755023  
467                  	-0.025825941211647   
468                  	-0.0399103762274157  
469                  	-0.0355202095055303  
470                  	-0.030496166216452   
471                  	-0.0281695957081516  
472                  	-0.0181892479396268  
473                  	-0.016270212655385   
474                  	-0.0141073197202407  
475                  	-0.00803439257036171 
476                  	0.00809399944756533  
477                  	0.0157424488237333   
478                  	0.0250311617471986   
479                  	0.033341282427788    
480                  	0.0339513698831475   
481                  	0.0362478766197891   
482                  	0.0378617551590101   
483                  	0.0205195949621215   
484                  	0.0209277399586863   
485                  	-0.000603398194713967
486                  	-0.0250157652808346  
487                  	-0.0361900351868057  
488                  	-0.045769240866463   
489                  	-0.0598572516067458  
490                  	-0.0664114727691033  
491                  	-0.0628385252319707  
492                  	-0.0496082110951316  
493                  	-0.0517385911278962  
494                  	-0.0548995927914426  
495                  	-0.0703935491942139  
496                  	-0.0722178823093773  
497                  	-0.0717980804569479  
498                  	-0.0786315520578332  
499                  	-0.0781889893263152  
500                  	-0.0735173223711095  
501                  	-0.0611278443336588  
502                  	-0.0586455738633915  
503                  	-0.0622278534243857  
504                  	-0.0695584559561602  
505                  	-0.0796639424587385  
506                  	-0.077119690586375   
507                  	-0.067763263049232   
508                  	-0.0752508259614586  
509                  	-0.0749911754082993  
510                  	-0.0615092473605136  
511                  	-0.04366263382666    
512                  	-0.0302883510672026  
513                  	-0.0116746985967739  
514                  	-0.00293577590917447 
515                  	0.0194599582768802   
516                  	0.0278915952092861   
517                  	0.0356478953310222   
518                  	0.0623782060728723   
519                  	0.0799609905650859   
520                  	0.081576204936099    
521                  	0.0830102066445765   
522                  	0.097045129063351    
523                  	0.112830611071626    
524                  	0.117586944017442    
525                  	0.128175174592156    
526                  	0.133773462761836    
527                  	0.137207689948498    
528                  	0.151696834436492    
529                  	0.161102810682474    
530                  	0.160225086586503    
531                  	0.139460609858215    
532                  	0.123366143065252    
533                  	0.10286112450561     
534                  	0.0828940924262561   
535                  	0.0760038193669798   
536                  	0.070071166818345    
537                  	0.0599229199531386   
538                  	0.0481818742301623   
539                  	0.024178951656088    
540                  	0.0123162237099828   
541                  	0.0091709401358106   
542                  	0.0069588876840093   
543                  	-0.0123522289461387  
544                  	-0.0316013819565917  
545                  	-0.0334143332079627  
546                  	-0.0274556239217056  
547                  	-0.0284166849152891  
548                  	-0.043722758019036   
549                  	-0.0549575306715498  
550                  	-0.0590900211829707  
551                  	-0.0622126418754429  
552                  	-0.0565554718459477  
553                  	-0.0564842277543867  
554                  	-0.046484110516275   
555                  	-0.0437436874360821  
556                  	-0.0541505985578446  
557                  	-0.055932040938897   
558                  	-0.0417817916003778  
559                  	-0.0361899280553323  
560                  	-0.042356823677392   
561                  	-0.0274577640594874  
562                  	-0.0253898952233959  
563                  	-0.0117360995607171  
564                  	-0.00773072674813525 
565                  	-0.0106385775215669  
566                  	-0.00300045694267834 
567                  	0.00247319662492055  
568                  	0.0161773599164647   
569                  	0.0404015247701768   
570                  	0.0452423073568529   
571                  	0.0596641655158381   
572                  	0.0655101472978272   
573                  	0.075228214951962    
574                  	0.10126709846182     
575                  	0.10858536324023     
576                  	0.11058632028431     
577                  	0.112339452278913    
578                  	0.117924572894926    
579                  	0.108736363770977    
580                  	0.088163353330027    
581                  	0.0797648076107813   
582                  	0.0632717801659076   
583                  	0.0419183330287241   
584                  	0.0327395017917722   
585                  	0.0167143991177339   
586                  	0.0109161561421525   
587                  	-0.00117211815163042 
588                  	-0.00638012824914338 
589                  	-0.0167387174671029  
590                  	-0.0208173385691113  
591                  	-0.0241260517582051  
592                  	-0.0328027077009199  
593                  	-0.041319032274392   
594                  	-0.0430432817100143  
595                  	-0.0501601511080479  
596                  	-0.0585819741554897  
597                  	-0.0633227194374199  
598                  	-0.0608099270962595  
599                  	-0.0682634238076382  
600                  	-0.0689091379720113  
601                  	-0.0707617244038973  
602                  	-0.0728711056067323  
603                  	-0.0684218796736177  
604                  	-0.0704432545403537  
605                  	-0.0619315335297488  
606                  	-0.0560618971512762  
607                  	-0.0476790432836411  
608                  	-0.0359787913158131  
609                  	-0.0163191270490537  
610                  	-0.000136416496304752
611                  	0.00967442308753224  
612                  	0.00379080768035823  
613                  	0.00461665314916311  
614                  	0.0101375385455623   
615                  	0.021211780516514    
616                  	0.0318745084171297   
617                  	0.0494176893681876   
618                  	0.0508046723268731   
619                  	0.0552447698816588   
620                  	0.0626505712675464   
621                  	0.0756274687027211   
622                  	0.0834724555684126   
623                  	0.0866991597116808   
624                  	0.10050657500523     
625                  	0.103273842605122    
626                  	0.0951273532153709   
627                  	0.0861250862873041   
628                  	0.079647497467535    
629                  	0.0695634637411561   
630                  	0.0538159107255416   
631                  	0.0429296156300501   
632                  	0.0273083690388232   
633                  	0.0150591832738107   
634                  	0.00902369553634067  
635                  	-0.0074417522646245  
636                  	-0.0202206468225657  
637                  	-0.036565650185224   
638                  	-0.0478895388643017  
639                  	-0.0464725745444197  
640                  	-0.0460437664512713  
641                  	-0.0479163597367525  
642                  	-0.0459875726934154  
643                  	-0.0483573111361124  
644                  	-0.0490693903787572  
645                  	-0.0421340209140443  
646                  	-0.045058453751632   
647                  	-0.0601182678238324  
648                  	-0.0610726695605794  
649                  	-0.0564440441863358  
650                  	-0.0588282305292804  
651                  	-0.0488454459475174  
652                  	-0.0446627366922832  
653                  	-0.0414204219704153  
654                  	-0.0313273302932343  
655                  	-0.0308434268645252  
656                  	-0.0211779842316761  
657                  	-0.00644826237048258 
658                  	0.0018481467818386   
659                  	0.0102093576334888   
660                  	0.0187349234049987   
661                  	0.0199926983832301   
662                  	0.022094893886612    
663                  	0.0294825093182504   
664                  	0.0412267198165122   
665                  	0.0600309080303855   
666                  	0.064072924876418    
667                  	0.0813122005691647   
668                  	0.0868821483111533   
669                  	0.0963873601923396   
670                  	0.118074008814735    
671                  	0.124684358311425    
672                  	0.123882852521134    
673                  	0.134606278811123    
674                  	0.129372342178126    
675                  	0.111535267071203    
676                  	0.103559394823888    
677                  	0.0913586991981809   
678                  	0.0802485599455473   
679                  	0.0695108967572329   
680                  	0.0524135684111521   
681                  	0.0434969728203045   
682                  	0.040155355631917    
683                  	0.0202576798759087   
684                  	0.0169023507368644   
685                  	0.0114746404552727   
686                  	0.00228737158668882  
687                  	-0.00513196912070703 
688                  	-0.0101830467047993  
689                  	-0.0133177611710599  
690                  	-0.0225620615684356  
691                  	-0.0264173739828471  
692                  	-0.0352160189045301  
693                  	-0.0417621184354034  
694                  	-0.0400782222695103  
695                  	-0.0496900149109648  
696                  	-0.061576039693833   
697                  	-0.0700930412732612  
698                  	-0.0784454846594344  
699                  	-0.0845514641234971  
700                  	-0.0879548817282135  
701                  	-0.0920834960505727  
702                  	-0.0835691971932672  
703                  	-0.0853436707671059  
704                  	-0.0777639160093185  
705                  	-0.0683638694331305  
706                  	-0.062746381653786   
707                  	-0.0459925612850658  
708                  	-0.0472611499761593  
709                  	-0.0409542389419293  
710                  	-0.0383676891105353  
711                  	-0.0304250411335052  
712                  	-0.0143862324134049  
713                  	0.000335703212779575 
714                  	0.0106378751916721   
715                  	0.0262595067661324   
716                  	0.0423341858954154   
717                  	0.0452691321904691   
718                  	0.0559861988477199   
719                  	0.0757909109178841   
720                  	0.0839208007242096   
721                  	0.0937312729695377   
722                  	0.0781738101939239   
723                  	0.0563660250848358   
724                  	0.0594994691175501   
725                  	0.0536367982789514   
726                  	0.0386469468595343   
727                  	0.0177592723181672   
728                  	0.00176158243917011  
729                  	-0.0120305465111956  
730                  	-0.0238753990904498  
731                  	-0.0275266220723016  
732                  	-0.0381485882140376  
733                  	-0.0462808813244643  
734                  	-0.0493309431624288  
735                  	-0.0533945151899465  
736                  	-0.0771851940273253  
737                  	-0.0955063564532869  
738                  	-0.103456244443926   
739                  	-0.105498254897243   
740                  	-0.103810888736603   
741                  	-0.0961491652376966  
742                  	-0.0947954004947407  
743                  	-0.093754340553478   
744                  	-0.0949991584691971  
745                  	-0.104925990594761   
746                  	-0.0977125474017706  
747                  	-0.0886659474711507  
748                  	-0.0847265939757691  
749                  	-0.0831434482620796  
750                  	-0.067271675419578   
751                  	-0.0471971195754135  
752                  	-0.0414777611007732  
753                  	-0.0394334945418038  
754                  	-0.0377047016573095  
755                  	-0.0332659908250447  
756                  	-0.02867801003974    
757                  	-0.0135492711341847  
758                  	-0.0080209086834805  
759                  	-0.0055300299672818  
760                  	0.00814306507413641  
761                  	0.0136449555955764   
762                  	0.0158034183910282   
763                  	0.0253340801851843   
764                  	0.0489805287979789   
765                  	0.0586291655644415   
766                  	0.0640219033513651   
767                  	0.0722526862338694   
768                  	0.0775818044266838   
769                  	0.0751373187141353   
770                  	0.062955396490635    
771                  	0.058294181036058    
772                  	0.0420624426645935   
773                  	0.0184078128717874   
774                  	0.00141087567506915  
775                  	-0.00346847649352818 
776                  	-0.0130293282019387  
777                  	-0.0124128635803298  
778                  	-0.0234602596172612  
779                  	-0.0348828967292671  
780                  	-0.0415585206768012  
781                  	-0.0303316914180407  
782                  	-0.0279268895202399  
783                  	-0.0425544346542682  
784                  	-0.0546599490255583  
785                  	-0.0610265752072098  
786                  	-0.0710896316573617  
787                  	-0.0756307915388693  
788                  	-0.0845769675793204  
789                  	-0.0875093643022371  
790                  	-0.0848256661322661  
791                  	-0.0730000138577419  
792                  	-0.0656598627312585  
793                  	-0.0686171312985914  
794                  	-0.0714126544107378  
795                  	-0.0694338684202887  
796                  	-0.0672489341201106  
797                  	-0.0696133772594806  
798                  	-0.0680377459724586  
799                  	-0.0643179442295011  
800                  	-0.0514256831382779  
801                  	-0.0468418306329906  
802                  	-0.0353954433598768  
803                  	-0.0156612185030334  
804                  	-0.0103093898608538  
805                  	-0.00947601873114907 
806                  	0.00896341559485317  
807                  	0.0201525845094627   
808                  	0.0377847539930923   
809                  	0.0448950194346708   
810                  	0.0548826713941716   
811                  	0.0813660767923126   
812                  	0.0899569257918519   
813                  	0.102008277744528    
814                  	0.111222979108712    
815                  	0.115513838680205    
816                  	0.118824460214237    
817                  	0.117828170955664    
818                  	0.101341541372675    
819                  	0.0856330025582627   
820                  	0.072485276507057    
821                  	0.0649524263726793   
822                  	0.0575544788901407   
823                  	0.056703887533802    
824                  	0.0527115534722387   
825                  	0.0353719192743638   
826                  	0.0189322089183929   
827                  	0.0181259252018489   
828                  	0.0249655340039197   
829                  	0.023223560252962    
830                  	0.0164525691808406   
831                  	-0.0059391687942621  
832                  	-0.0304897264347945  
833                  	-0.0412097570783244  
834                  	-0.0470271574080115  
835                  	-0.0623660723920249  
836                  	-0.0720677735932036  
837                  	-0.0706807963435833  
838                  	-0.0610846878346085  
839                  	-0.0541475366653554  
840                  	-0.05040512925231    
841                  	-0.050315616990324   
842                  	-0.0484788688166171  
843                  	-0.0428637984089848  
844                  	-0.041534053039481   
845                  	-0.0375024904616183  
846                  	-0.0332853479131165  
847                  	-0.0259092215201152  
848                  	-0.0285155046084132  
849                  	-0.0279383615713567  
850                  	-0.0162106538837008  
851                  	-0.00394652650155278 
852                  	0.00107327759867542  
853                  	-0.00567700923275911 
854                  	0.0129927861465523   
855                  	0.0248061070691548   
856                  	0.0357327631707407   
857                  	0.0299326299472891   
858                  	0.0433479902512359   
859                  	0.0663547708279371   
860                  	0.0832604870211847   
861                  	0.0892720618851335   
862                  	0.091343778222659    
863                  	0.0803866605376019   
864                  	0.0772497464731808   
865                  	0.0795603354259949   
866                  	0.0663809045560325   
867                  	0.0443177387501156   
868                  	0.0256244877394596   
869                  	0.00225350968192488  
870                  	-0.00396596809956077 
871                  	-0.00709187308299615 
872                  	-0.0162844719863764  
873                  	-0.0153237531980647  
874                  	-0.0224825362937916  
875                  	-0.0284752600169563  
876                  	-0.0374351693240356  
877                  	-0.046753715349194   
878                  	-0.0463755442606395  
879                  	-0.0369967656848668  
880                  	-0.0445859361015681  
881                  	-0.0500737721738498  
882                  	-0.0553224361039654  
883                  	-0.0621145918995767  
884                  	-0.066488835112372   
885                  	-0.0729927181083687  
886                  	-0.0738309177534833  
887                  	-0.0730830123293632  
888                  	-0.0789802942370331  
889                  	-0.0711583032184364  
890                  	-0.06125058820734    
891                  	-0.0560676566986651  
892                  	-0.0580541062789805  
893                  	-0.0588497767001103  
894                  	-0.0524508354673262  
895                  	-0.0380799395319692  
896                  	-0.0176004414031996  
897                  	-0.00641133888180739 
898                  	0.00478213113662442  
899                  	0.0183248944320076   
900                  	0.0253256486697414   
901                  	0.0254184017813477   
902                  	0.0281737239250804   
903                  	0.0459178924381649   
904                  	0.0541490963496262   
905                  	0.0665959230053471   
906                  	0.0753808021402766   
907                  	0.0995245334652375   
908                  	0.111986469907079    
909                  	0.119047759368844    
910                  	0.131101960141009    
911                  	0.134970209525013    
912                  	0.139339482732507    
913                  	0.137991239357291    
914                  	0.128251940100808    
915                  	0.113557795369862    
916                  	0.0982954285195073   
917                  	0.0946973857748452   
918                  	0.093368710976174    
919                  	0.0806196853229555   
920                  	0.0613618231153897   
921                  	0.0483460085073928   
922                  	0.0407058471127124   
923                  	0.036662772761855    
924                  	0.0273420075822112   
925                  	0.00987897556201687  
926                  	0.000249384245506205 
927                  	-0.00681849777201314 
928                  	-0.0199828309330997  
929                  	-0.0252312245838828  
930                  	-0.0337857799927744  
931                  	-0.0511788634637006  
932                  	-0.0608655886433422  
933                  	-0.0583073343061817  
934                  	-0.053082840030518   
935                  	-0.0494103288960355  
936                  	-0.056744738843575   
937                  	-0.0687924368019545  
938                  	-0.0652955056522027  
939                  	-0.0636605870247466  
940                  	-0.0625571606967914  
941                  	-0.0608286551681757  
942                  	-0.0574056370729391  
943                  	-0.0543450856609692  
944                  	-0.0533283542796432  
945                  	-0.0562802431877261  
946                  	-0.0489374153799495  
947                  	-0.0375052985414663  
948                  	-0.0260376667724092  
949                  	-0.0158426315073282  
950                  	-0.0121282800342976  
951                  	-0.00650820075497957 
952                  	0.0037109889599451   
953                  	0.0235372938058585   
954                  	0.0398760579854776   
955                  	0.058566629299514    
956                  	0.0680048119372286   
957                  	0.0726044519825814   
958                  	0.0891649840207564   
959                  	0.0878589257569063   
960                  	0.0885952797761345   
961                  	0.0925688010828772   
962                  	0.085589503247432    
963                  	0.0904355162050669   
964                  	0.0843798267300175   
965                  	0.0724665501036417   
966                  	0.0633043337774986   
967                  	0.0399842697362881   
968                  	0.0320587591627816   
969                  	0.035924764416398    
970                  	0.0294587150788841   
971                  	0.0202726068562525   
972                  	0.0102954486056748   
