Datetime,value
2013/04/09 22:30:00,2825.6             
2013/04/09 23:00:00,2827.5             
2013/04/09 23:30:00,2861.7             
2013/04/10 00:00:00,2854.9             
2013/04/10 00:30:00,2861.7             
2013/04/10 01:00:00,2812.7             
2013/04/10 01:30:00,2799.9             
2013/04/10 02:00:00,2805.2             
2013/04/10 02:30:00,2790               
2013/04/10 03:00:00,2824.7             
2013/04/10 03:30:00,2862.8             
2013/04/10 04:00:00,2858.6             
2013/04/10 04:30:00,2794.3             
2013/04/10 05:00:00,2623.9             
2013/04/10 05:30:00,2611.5             
2013/04/10 06:00:00,2588.7             
2013/04/10 06:30:00,2665.8             
2013/04/10 07:00:00,2681.4             
2013/04/10 07:30:00,2647.7             
2013/04/10 08:00:00,2615               
2013/04/10 08:30:00,2566.2             
2013/04/10 09:00:00,2628.2             
2013/04/10 09:30:00,2632.5             
2013/04/10 10:00:00,2624.1             
2013/04/10 10:30:00,2665.5             
2013/04/10 11:00:00,2706.1             
2013/04/10 11:30:00,2731.5             
2013/04/10 12:00:00,2718.7             
2013/04/10 12:30:00,2640.6             
2013/04/10 13:00:00,2666.7             
2013/04/10 13:30:00,2660.6             
2013/04/10 14:00:00,2689               
2013/04/10 14:30:00,2761.7             
2013/04/10 15:00:00,2797.92142857143   
2013/04/10 15:30:00,2748.75            
2013/04/10 16:00:00,2760.97857142857   
2013/04/10 16:30:00,2775.9             
2013/04/10 17:00:00,2782.8             
2013/04/10 17:30:00,2619.7             
2013/04/10 18:00:00,2576.7             
2013/04/10 18:30:00,2512               
2013/04/10 19:00:00,2517.9             
2013/04/10 19:30:00,2535.9             
2013/04/10 20:00:00,2542.3             
2013/04/10 20:30:00,2545.2             
2013/04/10 21:00:00,2594.6             
2013/04/10 21:30:00,2570.8             
2013/04/10 22:00:00,2666.7             
2013/04/10 22:30:00,2787.9             
2013/04/10 23:00:00,2233               
2013/04/10 23:30:00,2290               
2013/04/11 00:00:00,2840.8             
2013/04/11 00:30:00,2783.5             
2013/04/11 01:00:00,2796.7             
2013/04/11 01:30:00,2825.6             
2013/04/11 02:00:00,2843.7             
2013/04/11 02:30:00,2825.9             
2013/04/11 03:00:00,2805.3             
2013/04/11 03:30:00,2780.5             
2013/04/11 04:00:00,2734.4             
2013/04/11 04:30:00,2752.5             
2013/04/11 05:00:00,2806.4             
2013/04/11 05:30:00,2832.6             
2013/04/11 06:00:00,2743.8             
2013/04/11 06:30:00,2712.6             
2013/04/11 07:00:00,2695.3             
2013/04/11 07:30:00,2648.84942528736   
2013/04/11 08:00:00,2554.81034482759   
2013/04/11 08:30:00,2456.53448275862   
2013/04/11 09:00:00,2498.80574712644   
2013/04/11 09:30:00,2581.6             
2013/04/11 10:00:00,2632.3             
2013/04/11 10:30:00,2597               
2013/04/11 11:00:00,2619               
2013/04/11 11:30:00,2606.6             
2013/04/11 12:00:00,2660.8             
2013/04/11 12:30:00,2669.7             
2013/04/11 13:00:00,2666.5             
2013/04/11 13:30:00,2754.3             
2013/04/11 14:00:00,2664.1             
2013/04/11 14:30:00,2727               
2013/04/11 15:00:00,2697.9             
2013/04/11 15:30:00,2735.8             
2013/04/11 16:00:00,2710.2             
2013/04/11 16:30:00,2737.1             
2013/04/11 17:00:00,2704.3             
2013/04/11 17:30:00,2632.6             
2013/04/11 18:00:00,2545.2             
2013/04/11 18:30:00,2590.5             
2013/04/11 19:00:00,2649.9             
2013/04/11 19:30:00,2672.9             
2013/04/11 20:00:00,2767.2             
2013/04/11 20:30:00,2793.1             
2013/04/11 21:00:00,2804.4             
2013/04/11 21:30:00,2843.1             
2013/04/11 22:00:00,2816.7             
2013/04/11 22:30:00,2751.9             
2013/04/11 23:00:00,2781.9             
2013/04/11 23:30:00,2812.6             
2013/04/12 00:00:00,2805.6             
2013/04/12 00:30:00,2802.3             
2013/04/12 01:00:00,2793.2             
2013/04/12 01:30:00,2801.8             
2013/04/12 02:00:00,2853               
2013/04/12 02:30:00,2841.2             
2013/04/12 03:00:00,2842.4             
2013/04/12 03:30:00,2846.3             
2013/04/12 04:00:00,2857.8             
2013/04/12 04:30:00,2840.4             
2013/04/12 05:00:00,2822.6             
2013/04/12 05:30:00,2822.3             
2013/04/12 06:00:00,2844.3             
2013/04/12 06:30:00,2804.9             
2013/04/12 07:00:00,2712.8             
2013/04/12 07:30:00,2640.7             
2013/04/12 08:00:00,2662.3             
2013/04/12 08:30:00,2675               
2013/04/12 09:00:00,2705.9             
2013/04/12 09:30:00,2622.4             
2013/04/12 10:00:00,2630.1             
2013/04/12 10:30:00,2655.4             
2013/04/12 11:00:00,2651.7             
2013/04/12 11:30:00,2665.1             
2013/04/12 12:00:00,2660.9             
2013/04/12 12:30:00,2646               
2013/04/12 13:00:00,2633.3             
2013/04/12 13:30:00,2617.5             
2013/04/12 14:00:00,2591.2             
2013/04/12 14:30:00,2628               
2013/04/12 15:00:00,2640.4             
2013/04/12 15:30:00,2671.5             
2013/04/12 16:00:00,2715.9             
2013/04/12 16:30:00,2756.26470588235   
2013/04/12 17:00:00,2676.23529411765   
2013/04/12 17:30:00,2626.2             
2013/04/12 18:00:00,2615.9             
2013/04/12 18:30:00,2585.9             
2013/04/12 19:00:00,2584               
2013/04/12 19:30:00,2634               
2013/04/12 20:00:00,2568.6             
2013/04/12 20:30:00,2627.3             
2013/04/12 21:00:00,2615.4             
2013/04/12 21:30:00,2668.9             
2013/04/12 22:00:00,2728               
2013/04/12 22:30:00,2843.1             
2013/04/12 23:00:00,2883.4             
2013/04/12 23:30:00,2843.3             
2013/04/13 00:00:00,2789               
2013/04/13 00:30:00,2830.5             
2013/04/13 01:00:00,2816.6             
2013/04/13 01:30:00,2789.6             
2013/04/13 02:00:00,2791.6             
2013/04/13 02:30:00,2839               
2013/04/13 03:00:00,2831.6             
2013/04/13 03:30:00,2785.7             
2013/04/13 04:00:00,2790.1             
2013/04/13 04:30:00,2839.8             
2013/04/13 05:00:00,2800.4             
2013/04/13 05:30:00,2852.2             
2013/04/13 06:00:00,2863.5             
2013/04/13 06:30:00,2891               
2013/04/13 07:00:00,2869               
2013/04/13 07:30:00,2827.2             
2013/04/13 08:00:00,2684.08            
2013/04/13 08:30:00,2593.22            
2013/04/13 09:00:00,2640.1             
2013/04/13 09:30:00,2661.3             
2013/04/13 10:00:00,2652.1             
2013/04/13 10:30:00,2627.5             
2013/04/13 11:00:00,2612.9             
2013/04/13 11:30:00,2616.4             
2013/04/13 12:00:00,2613.7             
2013/04/13 12:30:00,2588.6             
2013/04/13 13:00:00,2511.6             
2013/04/13 13:30:00,2420.2             
2013/04/13 14:00:00,2543.3             
2013/04/13 14:30:00,2554.6             
2013/04/13 15:00:00,2545.6             
2013/04/13 15:30:00,2648.8             
2013/04/13 16:00:00,2688.3             
2013/04/13 16:30:00,2684.5             
2013/04/13 17:00:00,2744.4             
2013/04/13 17:30:00,2709.7             
2013/04/13 18:00:00,2670.5             
2013/04/13 18:30:00,2712.2             
2013/04/13 19:00:00,2680.1             
2013/04/13 19:30:00,2703.9             
2013/04/13 20:00:00,2620.9             
2013/04/13 20:30:00,2630               
2013/04/13 21:00:00,2669.4             
2013/04/13 21:30:00,2790.3             
2013/04/13 22:00:00,2890               
2013/04/13 22:30:00,2828.7             
2013/04/13 23:00:00,2806.9             
2013/04/13 23:30:00,2787.2             
2013/04/14 00:00:00,2784.4             
2013/04/14 00:30:00,2863.3             
2013/04/14 01:00:00,2882.3             
2013/04/14 01:30:00,2846.5             
2013/04/14 02:00:00,2855.3             
2013/04/14 02:30:00,2789.6             
2013/04/14 03:00:00,2756.2             
2013/04/14 03:30:00,2754.8             
2013/04/14 04:00:00,2821.5             
2013/04/14 04:30:00,2806.8             
2013/04/14 05:00:00,2848.8             
2013/04/14 05:30:00,2840.6             
2013/04/14 06:00:00,2851.8             
2013/04/14 06:30:00,2857               
2013/04/14 07:00:00,2838.3             
2013/04/14 07:30:00,2740.12727272727   
2013/04/14 08:00:00,2654.97272727273   
2013/04/14 08:30:00,2740               
2013/04/14 09:00:00,2739.1             
2013/04/14 09:30:00,2701.4             
2013/04/14 10:00:00,2681.2             
2013/04/14 10:30:00,2644.5             
2013/04/14 11:00:00,2636.7             
2013/04/14 11:30:00,2636.9             
2013/04/14 12:00:00,2703               
2013/04/14 12:30:00,2648.1             
2013/04/14 13:00:00,2562.8             
2013/04/14 13:30:00,2546.7             
2013/04/14 14:00:00,2568.2             
2013/04/14 14:30:00,2566.2             
2013/04/14 15:00:00,2582.6             
2013/04/14 15:30:00,2621.3             
2013/04/14 16:00:00,2627.8             
2013/04/14 16:30:00,2586.6             
2013/04/14 17:00:00,2587.1             
2013/04/14 17:30:00,2596.2             
2013/04/14 18:00:00,2709.4             
2013/04/14 18:30:00,2726.9             
2013/04/14 19:00:00,2790.3             
2013/04/14 19:30:00,2721.7             
2013/04/14 20:00:00,2629.8             
2013/04/14 20:30:00,2673.6             
2013/04/14 21:00:00,2720.9             
2013/04/14 21:30:00,2732.7             
2013/04/14 22:00:00,2796.6             
2013/04/14 22:30:00,2714.3             
2013/04/14 23:00:00,2679               
2013/04/14 23:30:00,2725.4             
2013/04/15 00:00:00,2828.2             
2013/04/15 00:30:00,2838.4             
2013/04/15 01:00:00,2880               
2013/04/15 01:30:00,2888.3             
2013/04/15 02:00:00,2842               
2013/04/15 02:30:00,2845.5             
2013/04/15 03:00:00,2816.7             
2013/04/15 03:30:00,2825.8             
2013/04/15 04:00:00,2818.9             
2013/04/15 04:30:00,2867.6             
2013/04/15 05:00:00,2863               
2013/04/15 05:30:00,2862               
2013/04/15 06:00:00,2890.2             
2013/04/15 06:30:00,2892.4             
2013/04/15 07:00:00,2897.7             
2013/04/15 07:30:00,2834               
2013/04/15 08:00:00,2745.5             
2013/04/15 08:30:00,2679.64545454545   
2013/04/15 09:00:00,2647.95454545455   
2013/04/15 09:30:00,2690.7             
2013/04/15 10:00:00,2645.4             
2013/04/15 10:30:00,2664.5             
2013/04/15 11:00:00,2751.45            
2013/04/15 11:30:00,2655.3             
2013/04/15 12:00:00,2680.45            
2013/04/15 12:30:00,2631.25            
2013/04/15 13:00:00,2574.7             
2013/04/15 13:30:00,2561.7             
2013/04/15 14:00:00,2550.8             
2013/04/15 14:30:00,2600.3             
2013/04/15 15:00:00,2640.8             
2013/04/15 15:30:00,2673.9             
2013/04/15 16:00:00,2637.05            
2013/04/15 16:30:00,2529.8             
2013/04/15 17:00:00,2426.15            
2013/04/15 17:30:00,2560.72307692308   
2013/04/15 18:00:00,2652.97692307692   
2013/04/15 18:30:00,2536.9             
2013/04/15 19:00:00,2463.9             
2013/04/15 19:30:00,2492.3             
2013/04/15 20:00:00,2506.2             
2013/04/15 20:30:00,2616.8             
2013/04/15 21:00:00,2671.9             
2013/04/15 21:30:00,2740.4             
2013/04/15 22:00:00,2764.1             
2013/04/15 22:30:00,2673.6             
2013/04/15 23:00:00,2691.9             
2013/04/15 23:30:00,2687.6             
2013/04/16 00:00:00,2731.6             
2013/04/16 00:30:00,2820.3             
2013/04/16 01:00:00,2858.8             
2013/04/16 01:30:00,2874               
2013/04/16 02:00:00,2860.8             
2013/04/16 02:30:00,2869.9             
2013/04/16 03:00:00,2888.5             
2013/04/16 03:30:00,2849.9             
2013/04/16 04:00:00,2826.2             
2013/04/16 04:30:00,2862.1             
2013/04/16 05:00:00,2840.7             
2013/04/16 05:30:00,2829.7             
2013/04/16 06:00:00,2858.85            
2013/04/16 06:30:00,2779.1             
2013/04/16 07:00:00,2672.71428571429   
2013/04/16 07:30:00,2604.32142857143   
2013/04/16 08:00:00,2560.66428571429   
2013/04/16 08:30:00,2662.5             
2013/04/16 09:00:00,2653.8             
2013/04/16 09:30:00,2638.4             
2013/04/16 10:00:00,2585.8             
2013/04/16 10:30:00,2570.4             
2013/04/16 11:00:00,2592.3             
2013/04/16 11:30:00,2599.85            
2013/04/16 12:00:00,2611.8             
2013/04/16 12:30:00,2619.3             
