DateTime           	value              
2013/04/09 21:30:00	2717.76            
2013/04/09 22:00:00	2764.92            
2013/04/09 22:30:00	2805.1             
2013/04/09 23:00:00	2833.78            
2013/04/09 23:30:00	2846.28            
2013/04/10 00:00:00	2843.7             
2013/04/10 00:30:00	2838.18            
2013/04/10 01:00:00	2826.88            
2013/04/10 01:30:00	2813.9             
2013/04/10 02:00:00	2806.5             
2013/04/10 02:30:00	2816.52            
2013/04/10 03:00:00	2828.26            
2013/04/10 03:30:00	2826.08            
2013/04/10 04:00:00	2792.86            
2013/04/10 04:30:00	2750.22            
2013/04/10 05:00:00	2695.4             
2013/04/10 05:30:00	2656.84            
2013/04/10 06:00:00	2634.26            
2013/04/10 06:30:00	2639.02            
2013/04/10 07:00:00	2639.72            
2013/04/10 07:30:00	2635.22            
2013/04/10 08:00:00	2627.7             
2013/04/10 08:30:00	2617.92            
2013/04/10 09:00:00	2613.2             
2013/04/10 09:30:00	2623.3             
2013/04/10 10:00:00	2651.28            
2013/04/10 10:30:00	2671.94            
2013/04/10 11:00:00	2689.18            
2013/04/10 11:30:00	2692.48            
2013/04/10 12:00:00	2692.72            
2013/04/10 12:30:00	2683.62            
2013/04/10 13:00:00	2675.12            
2013/04/10 13:30:00	2683.72            
2013/04/10 14:00:00	2715.18428571429   
2013/04/10 14:30:00	2731.59428571429   
2013/04/10 15:00:00	2751.67            
2013/04/10 15:30:00	2769.05            
2013/04/10 16:00:00	2773.27            
2013/04/10 16:30:00	2737.62571428571   
2013/04/10 17:00:00	2703.21571428571   
2013/04/10 17:30:00	2653.42            
2013/04/10 18:00:00	2601.82            
2013/04/10 18:30:00	2552.44            
2013/04/10 19:00:00	2536.96            
2013/04/10 19:30:00	2530.66            
2013/04/10 20:00:00	2547.18            
2013/04/10 20:30:00	2557.76            
2013/04/10 21:00:00	2583.92            
2013/04/10 21:30:00	2633.04            
2013/04/10 22:00:00	2570.6             
2013/04/10 22:30:00	2509.68            
2013/04/10 23:00:00	2563.68            
2013/04/10 23:30:00	2587.04            
2013/04/11 00:00:00	2588.8             
2013/04/11 00:30:00	2707.32            
2013/04/11 01:00:00	2818.06            
2013/04/11 01:30:00	2815.08            
2013/04/11 02:00:00	2819.44            
2013/04/11 02:30:00	2816.2             
2013/04/11 03:00:00	2797.96            
2013/04/11 03:30:00	2779.72            
2013/04/11 04:00:00	2775.82            
2013/04/11 04:30:00	2781.28            
2013/04/11 05:00:00	2773.94            
2013/04/11 05:30:00	2769.58            
2013/04/11 06:00:00	2758.14            
2013/04/11 06:30:00	2726.62988505747   
2013/04/11 07:00:00	2671.07195402299   
2013/04/11 07:30:00	2613.61885057471   
2013/04/11 08:00:00	2570.86            
2013/04/11 08:30:00	2548.12            
2013/04/11 09:00:00	2544.81011494253   
2013/04/11 09:30:00	2553.24804597701   
2013/04/11 10:00:00	2585.74114942529   
2013/04/11 10:30:00	2607.3             
2013/04/11 11:00:00	2623.14            
2013/04/11 11:30:00	2630.62            
2013/04/11 12:00:00	2644.52            
2013/04/11 12:30:00	2671.58            
2013/04/11 13:00:00	2683.08            
2013/04/11 13:30:00	2696.32            
2013/04/11 14:00:00	2701.96            
2013/04/11 14:30:00	2715.82            
2013/04/11 15:00:00	2707               
2013/04/11 15:30:00	2721.6             
2013/04/11 16:00:00	2717.06            
2013/04/11 16:30:00	2704               
2013/04/11 17:00:00	2665.88            
2013/04/11 17:30:00	2641.94            
2013/04/11 18:00:00	2624.5             
2013/04/11 18:30:00	2618.22            
2013/04/11 19:00:00	2645.14            
2013/04/11 19:30:00	2694.72            
2013/04/11 20:00:00	2737.5             
2013/04/11 20:30:00	2776.14            
2013/04/11 21:00:00	2804.9             
2013/04/11 21:30:00	2801.84            
2013/04/11 22:00:00	2799.6             
2013/04/11 22:30:00	2801.24            
2013/04/11 23:00:00	2793.74            
2013/04/11 23:30:00	2790.86            
2013/04/12 00:00:00	2799.12            
2013/04/12 00:30:00	2803.1             
