Datetime,value
2013/04/17 04:30:00,1908               
2013/04/17 05:00:00,1837               
2013/04/17 05:30:00,1819               
2013/04/17 06:00:00,2025               
2013/04/17 06:30:00,1964.90322580645   
2013/04/17 07:00:00,2113.09677419355   
2013/04/17 07:30:00,2101               
2013/04/17 08:00:00,2241               
2013/04/17 08:30:00,2210.9             
2013/04/17 09:00:00,2074.6             
2013/04/17 09:30:00,1965.5             
2013/04/17 10:00:00,1896               
2013/04/17 10:30:00,1759               
2013/04/17 11:00:00,1682.5             
2013/04/17 11:30:00,1636               
2013/04/17 12:00:00,1976.5             
2013/04/17 12:30:00,1799               
2013/04/17 13:00:00,2002.5             
2013/04/17 13:30:00,1972               
2013/04/17 14:00:00,1863.5             
2013/04/17 14:30:00,1827               
2013/04/17 15:00:00,1742               
2013/04/17 15:30:00,1699               
2013/04/17 16:00:00,1768               
2013/04/17 16:30:00,1817.5             
2013/04/17 17:00:00,2152.5             
2013/04/17 17:30:00,1904.5             
2013/04/17 18:00:00,1945               
2013/04/17 18:30:00,1753               
2013/04/17 19:00:00,1959.5             
2013/04/17 19:30:00,2266               
2013/04/17 20:00:00,2020               
2013/04/17 20:30:00,1943               
2013/04/17 21:00:00,2213               
2013/04/17 21:30:00,2007               
2013/04/17 22:00:00,1994               
2013/04/17 22:30:00,2092.8             
2013/04/17 23:00:00,2335.7             
2013/04/17 23:30:00,1799               
2013/04/18 00:00:00,1845               
2013/04/18 00:30:00,1901               
2013/04/18 01:00:00,1954               
2013/04/18 01:30:00,1992               
2013/04/18 02:00:00,1974               
2013/04/18 02:30:00,1992               
2013/04/18 03:00:00,2035               
2013/04/18 03:30:00,2015               
2013/04/18 04:00:00,2005               
2013/04/18 04:30:00,2079               
2013/04/18 05:00:00,2026               
2013/04/18 05:30:00,2043               
2013/04/18 06:00:00,2000               
2013/04/18 06:30:00,2096               
2013/04/18 07:00:00,1980               
2013/04/18 07:30:00,1921               
2013/04/18 08:00:00,2022.66666666667   
2013/04/18 08:30:00,2352.33333333333   
2013/04/18 09:00:00,2320               
2013/04/18 09:30:00,2285.75            
2013/04/18 10:00:00,2398.25            
2013/04/18 10:30:00,2624.5             
2013/04/18 11:00:00,2766.5             
2013/04/18 11:30:00,3065.5             
2013/04/18 12:00:00,3094.5             
2013/04/18 12:30:00,3018.5             
2013/04/18 13:00:00,2635.1             
2013/04/18 13:30:00,2576.9             
2013/04/18 14:00:00,2508.66666666667   
2013/04/18 14:30:00,2520               
2013/04/18 15:00:00,2508.33333333333   
2013/04/18 15:30:00,2193.5             
2013/04/18 16:00:00,2105               
2013/04/18 16:30:00,2155               
2013/04/18 17:00:00,2269               
2013/04/18 17:30:00,2239               
2013/04/18 18:00:00,2344.5             
2013/04/18 18:30:00,2373.5             
2013/04/18 19:00:00,2209.5             
2013/04/18 19:30:00,2040               
2013/04/18 20:00:00,2191.5             
2013/04/18 20:30:00,2034.5             
2013/04/18 21:00:00,2380.5             
2013/04/18 21:30:00,2049               
2013/04/18 22:00:00,2024               
2013/04/18 22:30:00,2075               
2013/04/18 23:00:00,2116               
2013/04/18 23:30:00,2260               
2013/04/19 00:00:00,2102               
2013/04/19 00:30:00,2145               
2013/04/19 01:00:00,2203               
2013/04/19 01:30:00,2244               
2013/04/19 02:00:00,2314               
2013/04/19 02:30:00,2106.5             
2013/04/19 03:00:00,2097               
2013/04/19 03:30:00,1996               
2013/04/19 04:00:00,1965               
2013/04/19 04:30:00,2016               
2013/04/19 05:00:00,2011               
2013/04/19 05:30:00,1993               
2013/04/19 06:00:00,1943               
2013/04/19 06:30:00,2059.74647887324   
2013/04/19 07:00:00,2046.54929577465   
2013/04/19 07:30:00,2008.52112676056   
2013/04/19 08:00:00,1888.68309859155   
2013/04/19 08:30:00,1907.5             
2013/04/19 09:00:00,2155.86363636364   
2013/04/19 09:30:00,2334.13636363636   
2013/04/19 10:00:00,2125               
2013/04/19 10:30:00,2250.30769230769   
2013/04/19 11:00:00,2368.26373626374   
2013/04/19 11:30:00,2615.80357142857   
2013/04/19 12:00:00,2307.77884615385   
2013/04/19 12:30:00,2848.01282051282   
2013/04/19 13:00:00,2530.33333333333   
2013/04/19 13:30:00,1987               
2013/04/19 14:00:00,2049               
2013/04/19 14:30:00,1807.5             
2013/04/19 15:00:00,2524.7             
2013/04/19 15:30:00,2445.8             
2013/04/19 16:00:00,2429.5             
2013/04/19 16:30:00,2533.5             
2013/04/19 17:00:00,2769.5             
2013/04/19 17:30:00,2516.88888888889   
2013/04/19 18:00:00,2452.11111111111   
2013/04/19 18:30:00,2789.6             
2013/04/19 19:00:00,2670.4             
2013/04/19 19:30:00,2528               
2013/04/19 20:00:00,2368               
2013/04/19 20:30:00,1911               
2013/04/19 21:00:00,1885               
2013/04/19 21:30:00,1846               
2013/04/19 22:00:00,1869               
2013/04/19 22:30:00,1827               
2013/04/19 23:00:00,1734               
2013/04/19 23:30:00,1850               
2013/04/20 00:00:00,2123               
2013/04/20 00:30:00,2094               
2013/04/20 01:00:00,2143               
2013/04/20 01:30:00,2226               
2013/04/20 02:00:00,2212               
2013/04/20 02:30:00,2140               
2013/04/20 03:00:00,1997.4             
2013/04/20 03:30:00,2056.6             
2013/04/20 04:00:00,1898               
2013/04/20 04:30:00,1950               
2013/04/20 05:00:00,1922               
2013/04/20 05:30:00,1894               
2013/04/20 06:00:00,1835               
2013/04/20 06:30:00,1936.65789473684   
2013/04/20 07:00:00,2010.84210526316   
2013/04/20 07:30:00,1982.5             
2013/04/20 08:00:00,1866               
2013/04/20 08:30:00,1850.31034482759   
2013/04/20 09:00:00,1998.68965517241   
2013/04/20 09:30:00,1995.5             
2013/04/20 10:00:00,2722               
2013/04/20 10:30:00,2232               
2013/04/20 11:00:00,2030               
2013/04/20 11:30:00,2036               
2013/04/20 12:00:00,2011.5             
2013/04/20 12:30:00,2193               
2013/04/20 13:00:00,1977.5             
2013/04/20 13:30:00,2763               
2013/04/20 14:00:00,2254.33333333333   
2013/04/20 14:30:00,2254.66666666667   
2013/04/20 15:00:00,2084               
2013/04/20 15:30:00,2097.53846153846   
2013/04/20 16:00:00,2120.37820512821   
2013/04/20 16:30:00,2866.88333333333   
2013/04/20 17:00:00,2157.7             
2013/04/20 17:30:00,2840.5             
2013/04/20 18:00:00,1938.42857142857   
2013/04/20 18:30:00,1945.07142857143   
2013/04/20 19:00:00,2373.83333333333   
2013/04/20 19:30:00,1850.16666666667   
2013/04/20 20:00:00,1877.5             
2013/04/20 20:30:00,1935               
2013/04/20 21:00:00,1988               
2013/04/20 21:30:00,1997               
2013/04/20 22:00:00,1965.5             
2013/04/20 22:30:00,1901               
2013/04/20 23:00:00,1988.5             
2013/04/20 23:30:00,2050               
2013/04/21 00:00:00,2116               
2013/04/21 00:30:00,2046               
2013/04/21 01:00:00,2076               
2013/04/21 01:30:00,2171               
2013/04/21 02:00:00,2257               
2013/04/21 02:30:00,2313               
2013/04/21 03:00:00,2208.5             
2013/04/21 03:30:00,2196               
2013/04/21 04:00:00,2082               
2013/04/21 04:30:00,2018               
2013/04/21 05:00:00,1913               
2013/04/21 05:30:00,1867               
2013/04/21 06:00:00,1877               
2013/04/21 06:30:00,1934               
2013/04/21 07:00:00,2085.68            
2013/04/21 07:30:00,2112.32            
2013/04/21 08:00:00,1996               
2013/04/21 08:30:00,2106.77272727273   
2013/04/21 09:00:00,2229.00505050505   
2013/04/21 09:30:00,2151.55555555556   
2013/04/21 10:00:00,2350.96666666667   
2013/04/21 10:30:00,2254.7             
2013/04/21 11:00:00,2180.5             
2013/04/21 11:30:00,2580.5             
